"uid","asin","title","stars","reviews","boughtInLastMonth","isBestSeller","price"
298726,"B07VB59XNJ","White Water Duffel - 100% Waterproof, Heavy Duty, Versatile, Comfortable - Durable Protective Dry Bag for Travel, Sport, Motorcycle, Boat, Fishing - 50, 75, or 100 L",4.7,2733,100,0,134.26
295309,"B09NHWQMBF","Reaction Diamond Tower Collection Lightweight Hardside Expandable 8-Wheel Spinner Travel Luggage, Black, 2pc Bundle (Carry On+Backpack)",4.6,334,500,1,160.92
295708,"B08G8F6G46","GraduatePro Set of 3 Reversible Parament Set Red White with Embroidered Gold Latin Cross",1.4,2525,50,0,122.71
297351,"B06XFMYKF7","Travel Weekender Overnight Carry-on Shoulder Duffel Tote Bag (8"" x 12"" x 16 (Large), Black & White Polka Dots)",3.8,2010,50,0,115.46
299353,"B09K7VVFNR","travelcosmetic -strong sturdy and practical travel cosmetic bag, hand strap, water repellent material.",4.1,713,200,0,59.84
294773,"B0CCDPD7WW","Trunk Spinner Luggage Sets 3 Piece (20/25/29)"" PP Hardside Luggage with Double Spinner Wheels, Lightweight Travel Suitcase Set with TSA Lock Upgraded Burst Resistant Zipper, Rose Gold",5,3284,100,0,122.74
298335,"B0B49Y1R22","Stamp Pattern Travel Luggage Covers Thicken Elastic Suitcase Protector Fit for 26""-30"" Inch Luggage",2.8,2012,200,0,143.5
298660,"B0B9JX89Y9","MUZIRI KINOKOO Mini Link 2 Case Compatible for Fuji Instax Link 2 Photo Printer PU Leather Protective Cover in Blue",1.4,6360,100,0,186.57
295437,"B0BN113LTX","Garment Convertible Weekender Bag,Carry on Garment Bags for Travel Mens Suit Bag,Canvas Garment Duffle Bag Heavy Duty Overnight Bags for Men Women Hanging Clothes,Black",3.3,2289,200,0,107.21
298191,"B09QPK6DF7","Kids SpongeBob SquarePants ABS Shell Collapsible Luggage for kids boys",4.6,1141,0,0,79.86
297769,"B0BY7XNDVV","Villains Gift Evil Queen Ursula Villains Quote Makeup Bag Sea Witch Gift Wizard Pouch Bag Villains Merchandise (Poor souls Tote)",4.9,2097,0,0,130.2
295669,"B0849FZHLN","Zoom Turbo Softside Expandable Spinner Wheel Luggage, Black, Checked-Medium 25-Inch",2.9,2523,50,0,155.23
296479,"B0BB8CJS3D","Gannett 28"" Hardside Checked 8 Wheel Expandable Spinner Luggage, Dark Olive",1.7,822,0,0,142.06
295049,"B01MUCVJEQ","Your Bags Wedding Dress Bag – Large Garment Bag For Long Gowns -Polyethylene, 72""x24”, Big 20” Gusset",4,2854,200,0,219.52
295772,"B07M6SQSNC","Anti-Theft Metro Medium Carryall Tote, Gray Heather",1.8,1634,100,0,128.4
297995,"B0BNCGJHYX","Travel Luggage Cover Black Travel Suitcase Protector Fits 18-20 Inch Luggage Sleeve Protector, Washable Baggage Covers",4.6,1015,300,0,125.28
297486,"B0C5LCQC6L","ALOHA Large The Tote Bag Waterproof Lightweight Beach Tote Bag with Expandable Top and Zipper Closure",3.3,162,0,0,81.31
297947,"B098T8G6C9","NOPTEG Kids Luggage Ride on Trolley Suitcase, 20"" Travel Portable Rolling Luggage, Children's Ride On Trolley Luggage with Password Lock, Rideable Fashionable Funny Suitcase for Girls,",2.6,4071,200,0,187.88
294896,"B0B4NPQ1PH","3 Piece Luggage Sets,Suitcase with Spinner Wheels,Luggage Set Clearance for Women, Lightweight Rolling Hardside Travel Luggage with TSA Lock (Black, 5PCS)",2.6,910,100,0,102.94
299116,"B0C9JZ6GKP","Queensbury Softside 28"" Expandable Spinner, Rose Gold",4.1,1701,0,0,92.24
298278,"B0C9MNTZSP","Extra Large Beach Tote Bags for Women Waterproof Sandproof, Beach Bag for Pool Travel Picnic Camping Daily",2.1,2058,300,0,99.64
296846,"B084WWTYQC","Luggage Cover Suitcase Protector Fits 19-33 Inch TSA Approved Travel Suitcase Cover Washable Dustproof Anti-Scratch (L (26-30 inch), License Plates)",4.2,47,100,0,113.9
295462,"B094VTT9X3","Womens Convertible Garment Bags for Travel, Carry On Garment Bag - 2 in 1 Hanging Suitcase Suit Luggage Bag, Grey",2.8,1836,0,0,80.18
298876,"B09F362VPS","Cheerleader Gift Cheerleading Gift Bows And Bling It's a Cheer Thing Tote Bag Cheer Team Gift Cheer Mom Gift",2.6,883,50,0,134.21
297619,"B07DRPJDJX","Hands Free your carry-on luggage - Anti theft.",2.6,1988,300,0,154.66
299478,"B0C2Q7MKN7","Broadway Musical Lover Gift Spring Awakening Musical Tote Bag Musical Theatre Handbag Spring Awakening Musical Fan Gift (Spring Awakening Handbag)",2.8,250,0,0,101.25
295486,"B08HR8LVXR","48” Deluxe Tri-Fold Carry On Travel Garment Bag with three pockets for men & women",2.3,1433,300,0,78.75
297590,"B07JZK7HNH","2-Piece Carry-on Hardside Spinner Luggage Set-Paris Nights, One Size",2.6,1587,50,0,88.32
298400,"B007IFOADI","Sedona 100% Pure Polycarbonate Expandable Spinner Luggage, Red, Carry-on 21-Inch",3.4,813,50,0,97
297786,"B07KLZ2ZB5","Clear Bag, Large Tote Bag, Heavy Duty Clear Bag with Shoulder Straps and Adjustable Crossbody Strap (Pack of 2)",4.6,742,200,0,190.63
296538,"B0BTQ5Z2GG","Alpha Bravo International Front Lid Expandable 4 Wheel Carry On - Navy",2.2,3264,200,0,147.45
297792,"B0CB819T4V","Neoprene Multipurpose Beach Bag,Gym/Travel/Pool Bag,Tote For Women&Men",3.6,1310,50,0,115.55
299491,"B00AZMSPIC","Luggage South West Collection 5 Piece Spinner Set, Black, One Size",2.9,114,200,0,59.17
297622,"B0B2X39WT9","Suitcase Cover Protectors 24 28 30 Inch Luggage Cover Elastic Travel Trolley Protector L Fit 26-28 Inch Suitcase Black",4.6,1218,200,0,149.23
298535,"B0B97YXRWL","Life is Short Funny Cotton Canvas Tote Bag with Interior Pocket, Reusable Handbags Vacation Travel Beach Bag Shoulder Bag Birthday Christmas Gifts for Sister, Friends, Women",3.2,771,0,0,114.97
294822,"B01M7NTLPB","Buckingham 44-Inch Wheeled Garment Bag, Black",1.4,518,300,0,144.94
299502,"B002G7YNJE","48 Inch Garment Bag, Cafe, One Size",4.4,2933,0,0,145.28
297319,"B0CGRXBZ1V","Suitcase Hardside 20 inch Carry On Spinner Luggage with TSA Lock (Rose Gold)",1.5,2542,50,0,116.79
298286,"B07CLQXYBM","Boyt Luggage Collection",1.6,1790,50,0,101.12
298026,"B0BR5CSNK2","Mini Perf Tote with Pouch",4.5,1929,50,0,109.91
296492,"B09534TLSQ","Original Kids Ride-on and Carry-on Suitcase with Spinner Wheels,Children Luggage (Pink), Xyxna001",3.2,800,200,0,60.52
298516,"B09SCV4GZ1","Esthetician Tote Bag Beautician Gifts Esthetician Supplies Bag only the Strongest Women Become Esthetician Shoulder bag (Esthetician Tote Bag)",1.8,418,0,0,127.55
297972,"B0BQRJB3MZ","Sequoia Leather Tote",2.8,1222,200,0,96.29
295647,"B09Z7BN9S5","Disney Minnie Mouse 21 Inch Kids Rolling Luggage, Tie Dye Hardshell Carry On Suitcase with Wheels, Multi (FCGL0030SAMEC-634)",4.1,2370,0,0,142.68
297117,"B0C3JGBXWH","Salty Little Beach A Packable Beach Bag | Woven Beach Tote Bag | Beach Bags for Women Vacation | Large Beach Bag",3.4,920,50,0,65.86
298414,"B0BGPN8Y1L","Canvas Tote Bag for Women,Beach Bag,Personalized Canvas Beach Bag,Bride Tote Bag, Bridal Shower Gifts,Bridesmaid Gifts",3.1,2499,200,0,162.47
297890,"B00L7RV29I","Killer Whale Bag, Black/White, One Size",3.5,1254,200,0,100.51
296339,"B07MTHFHD3","Women Weekender Overnight Travel Shoulder Bag Overnight Carry-on Duffel Gym Tote Luggage",3.4,1642,100,0,99.92
299503,"B0B1J1W4LT","Colorful Boho Flower Print Luggage Cover Anti-Scratch Dustproof Suitcase Protector Covers Washable High Elastic Baggage Covers Fits 30-32 Inch Luggage",1.6,473,200,0,98.66
297266,"B09MDMC14X","Men's Canvas Garment Dye Short",0.9,2064,100,0,127.63
299660,"B0BKC6ZHLL","26 Inch Impulse Rolling Luggage, Gold Dots Hardshell Suitcase with Spinner Wheels, Black",3.2,3536,200,0,179.83
298920,"B0C2BQJ5K4","Breathable Garment Bag, Suit Covers, Travel Carrier Bag with Handles,",4.2,58,200,0,35.18
295736,"B01N7VCSML","Croco PVC Designer Underseat Luggage - 15 Inch Carry On Suitcase for Women- Lightweight Under Seat Bag with 2-Rolling Spinner Wheels (Burgundy)",2.9,2988,0,0,136.1
297556,"B0B712TJKH","Amour Tote",4.7,199,50,0,110.79
299323,"B08CBZMLN2","Freud 6.2° x 1/32"" Tapered Ball Tip, Solid Carbide, 1/4"" Shank (72-301)",4,1772,300,0,98.86
296942,"B0BZ7F1V19","Luggage Sets 2 Piece Suitcase Set with Spinner Wheels, Large Hard Shell Luggage with TSA Lock (GREY,20/28IN,8PCS)",4.3,3042,600,1,233.36
297031,"B08C5MDDCX","Quilted Shoulder Tote Bag Handbag",2.4,3310,300,0,119.34
295096,"B09R3MQ83N","Helium DLX Softside Expandable Luggage with 2 Wheels, Black, Carry on 21 Inch",4.8,1952,200,0,115.95
297929,"B007HSHESE","NICI Guardian Angel 'I'll Bring You Good Luck' Keyholder (Green)",4.9,679,0,0,89.37
297644,"B0C51FSMH8","4 Wheel Carry-On",4.3,1065,50,0,90.7
296825,"B099WJ71B7","Carry on Luggage, Mixi Suitcase Spinner Wheels Luggage Hardshell Lightweight Rolling Suitcases PC with Cover & TSA Lock for Business Travel",2.8,1572,100,0,70.95
295817,"B06XXLJ7GM","20"" Exp Spinner Luggage (Furry Friends)",3.5,2390,200,0,107.96
297747,"B0C61CFW25","Mesh Beach Tote, Large Capacity Beach Bags for Women Foldable Beach Tote Bag with Zipper Pocket",0.5,2796,100,0,122.38
295840,"B08X7QRZVB","Amazon Basics Carry-On Garment Bag for Travel and Business Trips with Shoulder Strap - Black",2.4,1905,200,0,130.33
296235,"B0BW95R9VT","2PCS Kids Luggage, Boys Carry on Rolling Suitcase and 12"" Backpack Set, Dinosaur Travel Suitcases for Toddler Children - Black",2.8,1085,400,0,74.16
299254,"B08DDH4LCV","All Purpose Open Top 23"" Classic Extra Large Utility Tote Bag 2020 Collection",2.5,616,200,0,111.79
296090,"B00NP9NWQ2","Shoreleave 2020 Version: Compartmentalized Rolling Luggage",2.1,56,0,0,61.8
299220,"B09TRTSL9J","Brooklyn 4-Piece Luggage Set",4.5,1882,400,0,124.64
299628,"B002G7QJDW","Garment Cover, Cafe, One Size",1.9,3764,300,0,105.23
299003,"B09DS89FMH","Beach Arrow Sign Hardside 3-Piece Spinner Luggage Set",4.6,676,0,0,95.21
299767,"B002FSW2MO","Complete Carry-All Bag, Black, One Size",1.5,1819,100,0,85.16
297888,"B0CB3HB3K3","Smart Auto Follow Rideable Suitcase 33L, Lightweight Electric Luggage Scooter For Travel With Digital Lock, Waterproof And Lightweight",1.8,2960,50,0,105.8
297300,"B0CBK1K77Z","ANBOO 50-inch-long Garment Bags for Travel, Large Carry 0n garment Bags for Men Women Travel with Shoulder Strap Foldable Hanging Suit Bag for Business Trip, 2 in 1 Mens Suit Cover Bag Gift for Travel",4.6,121,0,0,90.76
295575,"B073V9DJ3F","Melbourne Hardside Expandable Spinner Wheel Luggage, Two Tone Blue, 2-Piece Set (20/28)",3.7,23,100,0,90.26
295877,"B09VYND4G6","Encompass 3 Piece Hardside 8 Wheel Expandable Spinner Set, Cream, 3 Pc",3.7,1055,100,0,82.02
296021,"B089HQ7V6N","Chariot Gatsby 2-piece set Hardside Expandable Carry On Luggage With Matching Beauty Case (Ice Blue)",4.9,2873,100,0,147.19
298343,"B0BZX9S6X9","Heys Nickelodeon Paw Patrol Lightweight, Zipper Closure System Kids Luggage with Inline Skate Wheels and Telescopic Trolley Handle System",0.1,1960,0,0,111.88
296776,"B0B5G2QNZV","Cooler Tote (16L insulated bag) - TrueBlue",5,600,0,0,119.4
297433,"B0B2ZB2JW1","St Tropez Trois 26"" Hardside Checked 8 Wheel Expandable Spinner, Metallic Rose Gold",4.3,2029,0,0,147.46
297822,"B0C88YR9PL","Clear Bag Stadium Approved, Large Clear Beach Bag Sandproof Clear Tote Bag for Women, Clear Shoulder Handbag for Beach Travel",3.4,548,0,0,125.95
296343,"B007WQJSZI","Spinner 75, Red (Crimson Red), cm-102 L",4.2,3063,300,0,166.14
295580,"B08Y19BQHQ","Travelkin Luggage Covers For Suitcase Tsa Approved,Suitcase Cover Protector Fit 18-32 Inch Luggage",4.6,433,0,0,85.63
295325,"B0B3HZG42P","Continental Front Pocket Expandable 4 Wheeled Carry-On Black/Graphite",4.5,1785,100,0,172.3
296844,"B0C29D7H4Q","Clear PVC Suitcase Cover Protectors Luggage Cover for Wheeled Suitcase (20inch/24inch/28inch (3 Pieces))",0.2,437,50,0,102.07
295224,"B0B9YQK29H","Garment Bags for Travel, Convertible Suit Travel Bag for Women, Stylish Carry On Garment Bag with Toiletry Pocket, Shoulder Strap and Shoes Compartment, 2 in 1 Foldable PU Leather Duffle Bag, Pink",4.3,457,50,0,94.84
299209,"B07GJHD9QC","2Pcs/Pack Luggage Suitcase Wheel Left and Right Luggage Suitcase Swivel Wheels Replacement Accessory for Trolley Suitcase",4.5,2015,0,0,169.31
298685,"B0BHQQL9FQ","Suitcase Cover Clear PVC Luggage Protector Cover Transparent Travel Luggage Covers for Suitcase waterproof Wheeled Suitcase Cover (30"")",3.8,757,200,0,86.67
296356,"B06XK4CBTP","Departure Hardside Spinner Wheel Luggage Set, Assorted/Multicolor, Carry-On 20-Inch",4.3,704,100,0,77.66
297514,"B07TJ2LLLW","Women's Prints 18-inch Spinner Carry-On Luggage, Flowers, One_Size",2.5,1800,200,0,113.02
296946,"B0BJ9DBYHV","28 Inch Hardside Expandable Luggage, Checked Large Luggage with TSA Lock & Spinner Silent Wheels, Lightweight ABS+PC Hardshell Suitcase, Dark Green",4.5,2309,50,0,131.36
295522,"B0BCPJZXM3","Intrepid 32"" Softside Checked 8 Wheel Expandable Spinner with TSA Lock, Black",4,484,200,0,93.14
295054,"B07V6MZQP4","Women’s Spontaneous 31-inch Softside Spinner Wheel Luggage, Integrated TSA Accepted Lock, Black Noir, Checked-Large",3.8,5262,200,0,206.16
297160,"B0B4QVLQ6W","Jupiter 22"" Hardside Carry-On 8 Wheel Expandable Spinner, Dress Blues",1.8,102,200,0,83.57
297049,"B0CBM8FYQD","17x10x9” United Airlines Maximum Size Carry On Personal Item Bags with 5 Year Guarantee, Foldable Premium and Lightweight, Cabin Luggage Under Seat Flight Travel Duffel Bag",4.4,1187,50,0,154.91
298130,"B09VBX99HT","X-Bag Large Spinner with Frame - 25 Inch - Suitcases with Wheels - Checked Luggage - Marine",3.2,133,300,0,60.6
297974,"B0C9QJ4D73","Tote Bag for Women 12 Horoscope Beach Bag Zipper Closure Canvas Tote Bag Birthday Gifts for Women",4.9,2011,200,0,90.18
299115,"B00SWXRY1A","Dorman 902-5008 Engine Coolant Thermostat Housing Compatible with Select Honda Models",2.8,2596,100,0,166.75
298350,"B0CC9JXYTN","Bling Charms for Bogg Bag＆Simply Southern Totes, Beach Bag Charm Insert Bits Accessories",3.7,237,400,0,74.52
298921,"B0BXPG3TMJ","1 Pair Replacement Wheels for Luggage 360 Swivel Suitcase Casters Black (W041)",3.6,1579,300,0,71.59
294846,"B0BHCB2342","Underseat Carry On Luggage Suitcase Softside Lightweight Rolling Travel Bag Spinner Suitcase Compact Upright 4 Dual Wheel Bag",3.6,1194,200,0,88.91
295666,"B097ZYQ8K9","19 Degree Continental Expandable 4 Wheeled Carry-On - Black",3,2080,100,0,115.62
299576,"B09QCX7WR1","homia Bag for Smoking Gun 7.9"" x 4"" x 4.7"" (L*W*H) - Food Smoke Infuser Accessory from eco-friendly PU leather",2,1777,300,0,118.02
296655,"B08412H263","Keane Spinner Suitcase, Black, Carry-On",3.8,3998,100,0,173.22
298061,"B08PZ25V97","Unisex_Adult Luggage Suitcase, Blue (Navy Blue), L (75 cm-102 L)",4.9,292,100,0,81.42
297796,"B092JN23BZ","Officially Licensed I Heart New York Polyester Reusable Tote Bag",4.4,769,0,0,54.69
299536,"B081DBSB4K","Leopard Spotted Large Canvas Tote Bag for Women Girls",4.8,2654,50,0,103.9
298505,"B0B4RNGHNQ","A Pair A65 Suitcase Mute Wheel,Replacement Luggage Wheels, Durable Suitcase Wheels Swivel, Suitcase Wheel with Screw, Universal Luggage Replacement Outdoor Supplies for Repair Replacement [Large]",3.6,4311,50,0,134.65
298524,"B0BKLWBXQF","Christian Siriano New York 22 Inch Rolling Luggage, Addie Hardshell Carry On Suitcase with Spinner Wheels, Rose Gold",3.1,1873,0,0,97.53
298872,"B07TMS14YW","Designer Carry-On Luggage with Spinner Wheels for Women, Expandable Softside 20 Inch Suitcase Lightweight Small Bag",3.7,2162,50,0,108.13
297231,"B08536FBKP","Men's Black Suit Garment Bag for Travel and Storage",3.2,2041,200,0,151.96
297988,"B077252HNV","Dani Hb17316, Red, One Size",3.9,2135,50,0,151.59
297192,"B09CJCBWR1","Lumos New Generation Hardside 3-Piece Expandable Spinner Luggage Set, Cranberry",3.4,3198,100,0,158.37
298753,"B0BYRGDHJS","Mesh Beach Bag for Women 9 Pockets Big Tote Bag Cute Shell Collecting Bag for Family",3.2,2967,200,0,167.5
298293,"B09XXW182J","Mesh Beach Tote Bag for Women Big Capacity Shoulder Handbags Pool Bag for Shopping Picnic Travel Essentials",3.6,306,300,0,73.81
295111,"B09XJ7NTM3","Brentwood II 20"" Expandable HARDSIDE Spinner Carry-ON, Cream, Inch",4.8,193,50,0,125.42
295800,"B0CDF1TTHJ","X-Bag Large Spinner with Frame - 30 Inch - Suitcases with Wheels - Checked Luggage - Silver",1.1,831,200,0,126.71
297424,"B0C1GNKVH5","Canvas Tote Bag Women Satchel Bag with Zipper Tote Handbag Women Crossbody Bag Hobo Bag Daily Working Handbag",3.3,834,200,0,124.07
298692,"B0BWVG1F73","Wishing love Cat Large Rainbow Top Handle Shoulder Tote Bag",2.1,571,300,0,116.58
298323,"B084X5SM37","3D Print Design Travel Suitcase Protector Trolley Case Cover 19""-30"" Sleeve (M(Fits to 22""-24"" Trolley Case), Giraffe(New Version))",1.9,155,300,0,74.92
295918,"B0CH114TB4","Lightweight Carry On Luggage, 20inch Wide Handle Suitcase,Travel Luggage",2.8,2640,50,0,174.73
298534,"B0C2YY6V1Y","Librarian Tote Bag Librarian Thank You Gift Librarian Works Bag Librarian Book Bag Librarian Retirement Gift",3.6,3700,0,0,132.68
298591,"B0CDLBML94","Large Beach Bags Totes Canvas Tote Shoulder Bag Sealives Sea World Water Resistant Bags for Gym Travel Daily",4.2,4336,500,1,277.83
295760,"B0BQP6T56L","Large Checked Luggage with Spinner Wheels - Lightweight Hard Shell Travel Suitcase Set with TSA Lock (30.5 Inch Black)",3.3,1259,100,0,108.71
295139,"B0C7L2TBF8","4-Wheel Super Lightweight 4.5Ibs Collapsible 20-Inch Cabin Luggage. Made of High Tensile Strength Materials. Approved for All Major Airlines (Single)",1.8,2948,500,1,166.75
297225,"B0BWR6VH6B","Clear PVC Suitcase Cover Protectors 20/24/26/28/30 Inch Suitcase Baggage Covers - Waterproof Dustproof and Anti-Scratch 20-30 Inch Luggage Cover (28inch)",3,974,200,0,147.14
299283,"B0B313DR3Y","Large Colorful Beach Bags for Women Straw Beach Tote bag Rattan Woven Crochet Beach Bags Boho Beach Towels Bag Set",4.2,1092,300,0,107.58
294871,"B07MX2GMZM","Unisex Alpha 3 Continental Expandable 4 Wheeled Carry-On",1.4,1888,0,0,42.26
297684,"B0C3V6SCXM","Neoprene Tote Bags for Women - Water Resistant Neoprene Beach Bag with Small Purse & Keychains",4.8,814,50,0,108.42
297663,"B0BRSJYMC7","Trip, 2 Wheeled Rolling Duffel Bag, Travel Duffel Bags, Duffle Bag, Carry On Luggage for Women (Merlot)",3.6,2876,300,0,171.59
296389,"B0C5CR5WFZ","Canvas Tote bag, Casual Reusable Work Totes for Women Teachers with Zippers Pockets Crossbody Shoulder Bag Purse",4.8,121,0,0,56.33
296585,"B0748SN8WN","Denmark Expandable Hardcase Suitcase with Spinner Wheels, Available in 3-Piece Luggage Set and Carry-On Size, White",3.8,1503,200,0,113.9
295586,"B07TXM81DB","Crossover 2 Carry On Spinner",3.8,1490,50,0,79.65
299269,"B0CB1THLPM","Multi-Use Scent Free Tote Bag, Waterproof Zippers, Water Resistant, Extra Large 33"" x 24""",3,5164,300,0,178.05
294791,"B0CDXFCFW8","Luggage Expandable Suitcases With Wheels, Hardside Lightweight Carry-on Luggage 20 inch",4.4,260,300,0,74.29
296375,"B0B4VCL3DC","Prague Hardside Luggage with Spinner Wheels, Pink, 3-Piece Set (20/24/28)",3.3,1679,300,0,127.9
295180,"B09XMLCQN4","Luggage Sets Expandable ABS Hardshell 3pcs Clearance Luggage Hardside Lightweight Durable Suitcase sets Spinner Wheels Suitcase with TSA Lock (Black)",3.9,4235,50,0,164.3
295671,"B09R8ZMXTD","Europe (Set of 4-Piece) Spinner Luggage Set with TSA Lock, Brown,Zippered Divider",4.1,937,300,0,98.26
296194,"B0BZ72D89V","Luggage Sets 2 Piece Suitcase Set with Spinner Wheels, Large Hard Shell Luggage with TSA Lock (BLACK,20/28IN,8PCS)",2.3,2635,200,0,182.52
295762,"B0755FJV24","30"" Aluminum Macro Traveler Hardside Checked Luggage",3.4,4012,0,0,144.61
297760,"B08GV38JMC","Women's Darcey Medium 26-Inch Softside Checked Rolling Luggage, 360 Degree Spinning Wheels, Starry Gold Metallic, 13.75''L x 21.75''H x 8''D",3.3,2056,0,0,126.4
295182,"B0BDLYKQPZ","3 Pieces Clear Luggage Covers for Suitcase Waterproof Luggage Protector Luggage Protective Cover for Travel (Fits Most 20"" to 28"" Luggage)",4.2,4552,200,0,236.73
296061,"B0883CW6VG","Women's Microfiber Small Vera Tote Bag",4.3,2989,200,0,172.81
295353,"B07SMG3SRL","Luggage Upright with 8 Spinner Wheels, ABS+PC Case, Weekend Bag, Burgundy, 21"" Carry On",4,962,0,0,95.22
294889,"B07PQNMT5K","Winfield 3 DLX Hardside Luggage with Spinners, 3-Piece Set (20/25/28), Graphite Grey",2.2,2050,300,0,77.75
297321,"B0C8CRGJ66","GinzaTravel Trunk Luggage 26 Inch suitcase with Spinner Wheels Scratch resistant texture Lightweight PC material with TSA Lock (Black, 26 inch)",3.3,1254,50,0,113.17
297450,"B09M5PVHGB","Women's Luggage Alana 21"" Hardside Carry-On, Pink Marble",3.3,2839,0,0,189.49
296972,"B0B3XM981Q","Purple Suitcase Cover Elastic Luggage Cover Black Protector Fits 30-32 Inch Luggage - Excluding Suitcase",3.3,3075,200,0,62.94
294884,"B09VPDMFSY","Garment Duffle Bags for Travel, Bukere Convertible Carry on Garment Duffel Bag for Men Women, Shoe Compartment, 2 in 1 Hanging Dress Suitcase Suit Travel Bags, Midnight Grey",1.6,3382,300,0,79.75
298924,"B07MV142ZX","Sapphire Upcycled Canvas Tote Bag S-1323",3.1,3291,100,0,153.87
294840,"B003VB9FCO","Rio Rugged Fabric Expandable Carry-on Luggage, Purple, 2 Wheel",4.6,15,200,0,89.6
299191,"B002E1U0AS","Executive Expandable Garment Bag, Saddle, One Size",3.6,2041,50,0,150.27
297664,"B0BQKQ2CYW","Keane 2pc Hardside Spinner Luggage, Metallic Blue, 2 Piece Set",4.2,1846,200,0,169.73
297118,"B0C8VZZN67","Women's Performance Twill Work Tote Bag",2.9,263,0,0,70.22
298523,"B00M0EOVAO","Floral Tote Bag Shoulder Bags For Women Waterproof Tote Handbags For Work Beach Travel",4.8,835,50,0,115.81
298670,"B07J5XXGVK","Cortex Lightweight 3-Piece Hardside Spinner Luggage Set, Black, One Size",2,2681,50,0,91.36
295886,"B0BXLDN3ZZ","Vintage Pink Suitcase Set, 3 Piece Retro Trunk Luggage with Spinner Wheels TSA Lock and Cosmetic Train Case for Women",0.8,439,50,0,53.64
296763,"B0BYSF632P","Carry on Garment Bag for Wrinkle-Free Flight, Durable & Stylish Duffle Bag for Women & Men Travel, 2 in 1 Hanging Suitcase Weekender Bag with Water Resistant, Black (GB-2302)",3.8,1899,100,0,105.3
296053,"B097CRQ3ZZ","Suki Hardside Spinner Check in Luggage 29"", Light Grey/Neon",3.1,4147,200,0,102.12
295704,"B09P325QVM","Freeland Carry On Luggage with X-Large Spinner Wheels, Expandable Hardside Travel Luggage, Rolling Suitcase TSA Approved (20-Inch, Yellow)",4.9,1050,50,0,125.79
299418,"B0B8DFW5FV","Canvas Tote Bag For Women With Trendy Patterns, Reusable Aesthetic Eco Bags, Book Shopping Grocery Cotton Cute Totes",4.2,1388,0,0,123.34
296652,"B0BZWJ16B6","Luggage Cover Washable Travel Suitcase Protector Spandex Luggage Cover Fit 22-24 Inch Luggage - - Here we go Travel",4,1241,50,0,165.06
296964,"B0BFKLMBQ4","Elevate 3 Piece Hardside 8 Wheel Expandable Spinner, Ice Blue, 3 Pc Set",2.8,4465,200,0,146.62
295005,"B07XJQPG7Z","Disney Mickey Mouse 3 Piece Rolling Luggage Set, Hardside Suitcase with Spinner Wheels, 21 Inch, 25 Inch and 29 Inch, Rose Gold",3.2,4939,300,0,188.46
295085,"B07DL69FGR","Platinum Elite Carry-On Rolling Garment Bag",1.7,2535,200,0,130.28
298653,"B07MYY2NWW","Piano Music Notes Linen Tote Bag Fashion Shoulder Bag for Women Girl",4.2,2217,200,0,98.78
296305,"B0B4MKYB8G","Kids Luggage with Wheels for Boys Girls, Cute Travel Carry On Suitcase for Children Toddlers Classic Rolling Luggage with Large Front Pocket for School and Overnight",4.5,1362,0,0,101.44
296921,"B00A7D1EAA","SANRIO Hello Kitty ABS Molded Luggage with Embossing Hard Case Black",3.7,3247,0,0,139.52
295425,"B0C5RQ1JMH","Garment Duffle Bags for Travel,Moulyan Convertible Carry on Garment Bag with Shoe Compartment,3 in 1 Waterproof Travel Suit Bag with Shoulder Strap for Men Women",0.7,1030,300,0,45.75
298611,"B09FPGBSLN","Large Lightweight Tote Bag - Travel Shoulder Bag for Gym Hiking Picnic Travel Beach Waterproof Tote Bags",2.8,474,100,0,86.15
296845,"B0BCPMQLTS","Sheen 22"" Hardside Carry On 8 Wheel Expandable Spinner, Marmo Rose Print",3.7,1107,200,0,96.11
299548,"B09CLVKXDZ","Disney's Frozen Christmas Large Reusable Tote Bag",3.2,1600,0,0,107.72
297801,"B0C7VV22KF","2-piece set 20inch and 24inch softside Expandable Luggage, 8 Wheel Spinner Suitcase, TSA Lock, Men and Women",4.5,3532,50,0,114.77
294958,"B00CBT5IT6","Journey Softside Upright Luggage Set, Expandable, Charcoal, 4-Piece (14/19/24/28)",4.1,2780,200,0,78.54
295171,"B00PS2I2AK","Vara Softside 3-Piece Upright Luggage Set,Expandable, Owl, 20 inch,22 inch,28 inch",0.5,1964,300,0,169.82
296345,"B008NYDQVU","Genova Softside Upright Luggage, Black, 4-Piece Set",5,1479,50,0,148.47
296690,"B0CC6D1BW4","Replacement Luggage Wheels for Suitcases, Set of 2, TarppedRock Luggage Wheels Replacement Left & Right Spinner Wheels for Suitcase Travel Customs Case (TR44R - 2 Pcs)",4,1509,400,0,122.46
298147,"B0BRQ54BZC","Horror Movie Inspired Gift Handbook for the Recently Deceased Reusable Canvas Tote Bag Tim Burton Fans Inspired Handbag (Recently Deceased Handbag)",3.3,1464,100,0,97.94
299374,"B09W68SQKN","Avia Weekender",4.6,4738,0,0,195.53
298807,"B0B5X6HRPN","Casual Canvas Tote Bag Multiple Pockets Shoulder Bag Large Capacity Handbags Travel Beach Work Daily Essentials Purse",4.2,821,0,0,66.57
298819,"B09XVB75HG","PATIKIL Universal Luggage Protector with Fastener 22 Inch, Portable Clear PVC Antistatic Waterproof Dust Cover for Suitcase, Black",2.7,4185,100,0,184.34
