"","id","age","female","performance","retreat","sales"
"1070",1070,52,0,66.58,TRUE,1807276.46490725
"1071",1071,47,1,71.56,TRUE,1988398.94000831
"1072",1072,51,0,86.29,FALSE,2009113.735596
"1073",1073,33,1,76.27,TRUE,2130842.80485315
"1074",1074,41,1,68.04,TRUE,1857132.74673113
"1075",1075,35,0,41.88,TRUE,1503858.31603097
"1076",1076,46,0,78.38,TRUE,2179564.76084555
"1077",1077,44,1,69.26,TRUE,1944107.3787579
"1078",1078,53,1,92.88,FALSE,2165457.89042802
"1079",1079,38,1,61.02,TRUE,1786864.71538912
"1080",1080,43,1,71.06,TRUE,1858308.75298188
"1081",1081,48,1,60.86,TRUE,1681916.83451014
"1082",1082,51,1,82.14,FALSE,2115618.59331872
"1083",1083,48,1,77.73,TRUE,2184688.62517074
"1084",1084,53,1,72.83,TRUE,1971841.39934569
"1085",1085,42,1,77.13,TRUE,2071301.26640642
"1086",1086,44,1,55.17,TRUE,1727739.15455293
"1087",1087,47,0,87.01,FALSE,2158705.44892941
"1088",1088,48,0,71.18,TRUE,1952033.86709667
"1089",1089,37,0,62.53,TRUE,1771457.27675218
"1090",1090,48,0,92.04,FALSE,2197241.36575785
"1091",1091,33,1,70.62,TRUE,1857030.44151993
"1092",1092,54,0,84.76,FALSE,2104724.93004439
"1093",1093,41,0,59.11,TRUE,1715030.71082143
"1094",1094,41,1,95.61,FALSE,2211284.26835492
"1095",1095,41,1,70.83,TRUE,1961730.06774207
"1096",1096,53,1,84.31,FALSE,2126413.14074907
"1097",1097,34,0,81.3,FALSE,1983181.71415942
"1098",1098,57,0,92.27,FALSE,2170636.66635266
"1099",1099,38,1,67.1,TRUE,1886841.98015488
"1100",1100,53,0,95.06,FALSE,2250115.69957004
"1101",1101,46,0,77.74,TRUE,2054693.67407235
"1102",1102,53,0,65.48,TRUE,1778692.1310494
"1103",1103,42,1,73.58,TRUE,2030076.31354246
"1104",1104,47,1,54.79,TRUE,1597286.67834235
"1105",1105,41,1,74.22,TRUE,1996853.99959614
"1106",1106,38,1,88.09,FALSE,2199296.82701732
"1107",1107,54,1,94.91,FALSE,2193360.52624662
"1108",1108,62,1,90.45,FALSE,2186140.35263155
"1109",1109,51,1,88.57,FALSE,2178507.86954486
"1110",1110,56,1,94.26,FALSE,2200163.06981099
"1111",1111,36,1,49.57,TRUE,1614156.80418382
"1112",1112,36,1,38.57,TRUE,1472787.52674797
"1113",1113,44,1,84.96,FALSE,2113822.07552022
"1114",1114,40,0,73.54,TRUE,2005840.22556713
"1115",1115,46,1,48.73,TRUE,1526003.48860957
"1116",1116,47,1,62.89,TRUE,1823748.33542539
"1117",1117,46,1,72.08,TRUE,1920225.84208246
"1118",1118,59,0,91.29,FALSE,2256194.22676485
"1119",1119,46,0,68.83,TRUE,1768084.09774887
"1120",1120,44,1,78.4,TRUE,1987571.35632689
"1121",1121,48,1,85.57,FALSE,2057883.8535197
"1122",1122,46,1,86.17,FALSE,2225684.94474081
"1123",1123,42,1,70.3,TRUE,1924617.27482449
"1124",1124,38,0,63.99,TRUE,1859936.25969734
"1125",1125,42,1,67.53,TRUE,1897056.32664347
"1126",1126,53,0,65.71,TRUE,1839142.1450858
"1127",1127,49,1,83.29,FALSE,1986984.92496833
"1128",1128,41,1,73.2,TRUE,1905521.19262552
"1129",1129,48,1,60.07,TRUE,1684979.76347388
"1130",1130,54,0,97.84,FALSE,2275909.93568894
"1131",1131,47,0,76.95,TRUE,2030781.81488973
"1132",1132,56,0,74.4,TRUE,1997522.75897221
"1133",1133,40,1,79.42,TRUE,2088694.33454198
"1134",1134,52,0,74.21,TRUE,1984157.34093351
"1135",1135,49,0,97.02,FALSE,2287326.91463017
"1136",1136,39,1,68.01,TRUE,1781800.59920595
"1137",1137,47,0,75.13,TRUE,2058145.99937809
"1138",1138,53,1,83.34,FALSE,2007287.06740653
"1139",1139,49,1,99.5,FALSE,2185200.4658485
"1140",1140,50,1,82.15,FALSE,2010755.77616648
"1141",1141,50,1,72.89,TRUE,1924217.41863668
"1142",1142,53,0,76.51,TRUE,2068814.13591417
"1143",1143,41,1,68.57,TRUE,1983943.03496978
"1144",1144,42,0,59.26,TRUE,1735394.39730309
"1145",1145,33,1,55.75,TRUE,1661649.61787526
"1146",1146,45,0,51.89,TRUE,1608859.84345576
"1147",1147,37,1,56.52,TRUE,1694681.49496263
"1148",1148,53,1,81.24,FALSE,2048561.18833793
"1149",1149,39,0,75.66,TRUE,2017872.51170052
"1150",1150,44,1,42.79,TRUE,1462057.85224307
"1151",1151,46,1,61.6,TRUE,1821528.90857735
"1152",1152,43,0,68,TRUE,1861499.75527551
"1153",1153,30,1,41.66,TRUE,1515136.18992826
"1154",1154,61,1,85.2,FALSE,2195379.81013674
"1155",1155,52,0,74.71,TRUE,2065515.86257713
"1156",1156,58,1,79.6,TRUE,2200575.11618141
"1157",1157,48,0,72.55,TRUE,2028127.39494185
"1158",1158,54,0,77.85,TRUE,2077039.44431896
"1159",1159,45,0,43.16,TRUE,1509613.07972938
"1160",1160,43,1,72.54,TRUE,1988173.45261033
"1161",1161,45,1,73.9,TRUE,2023533.45370679
"1162",1162,41,1,85.92,FALSE,2104453.05738232
"1163",1163,48,1,82.26,FALSE,1940442.07402422
"1164",1164,55,1,94.6,FALSE,2261697.3579832
"1165",1165,38,0,66.55,TRUE,1823649.70572017
"1166",1166,41,1,55.12,TRUE,1627338.05009448
"1167",1167,50,1,92.83,FALSE,2243362.09954298
"1168",1168,41,0,66.75,TRUE,1816639.3573727
"1169",1169,43,0,68.4,TRUE,1959539.60052285
"1170",1170,49,1,71.3,TRUE,1927438.12361593
"1171",1171,51,1,73.82,TRUE,2048596.33698123
"1172",1172,49,1,68.31,TRUE,1761673.95339686
"1173",1173,36,1,37.53,TRUE,1445513.56848718
"1174",1174,43,1,65.57,TRUE,1856728.94716893
"1175",1175,38,1,64.7,TRUE,1850030.20960006
"1176",1176,51,0,84.01,FALSE,2048094.83286971
"1177",1177,40,0,76.3,TRUE,2044175.81681372
"1178",1178,54,1,83.41,FALSE,2217549.75616543
"1179",1179,50,1,67.19,TRUE,1859180.04530837
"1180",1180,44,1,66.56,TRUE,1822530.11980609
"1181",1181,42,0,58.6,TRUE,1704018.48153162
"1182",1182,42,0,88.72,FALSE,2257558.23240606
"1183",1183,53,1,77.69,TRUE,1978747.86755427
"1184",1184,54,1,83.2,FALSE,2184128.34898716
"1185",1185,55,1,81.3,FALSE,2063353.13645638
"1186",1186,44,1,61.61,TRUE,1722033.56493907
"1187",1187,38,0,84.92,FALSE,2128192.06120388
"1188",1188,45,1,46.39,TRUE,1493135.62714133
"1189",1189,48,1,66.25,TRUE,1825093.20022281
"1190",1190,39,1,73.46,TRUE,2022784.79150323
"1191",1191,50,0,94.75,FALSE,2309338.56875834
"1192",1192,50,0,81.16,FALSE,1994499.70703289
"1193",1193,52,0,80.19,FALSE,1927538.47442553
"1194",1194,41,0,60.46,TRUE,1725810.14052753
"1195",1195,51,0,94.75,FALSE,2162698.31020472
"1196",1196,45,1,58.99,TRUE,1753391.34527028
"1197",1197,36,1,35.9,TRUE,1463065.82823339
"1198",1198,41,1,94.42,FALSE,2280863.36219128
"1199",1199,38,0,55.17,TRUE,1697202.97277758
"1200",1200,49,0,68.36,TRUE,1901448.37164443
